external_id,week,mo,tu,we,th,fr,sa,n,n_lowq,q2,n_full,n_obs,q4,week_q
00c2c,1,4.154999999999999,4.161999999999999,1.9629999999999999,1.978,4.1659999999999995,4.163999999999999,7,2,5,30,38,NA,"4.155000,4.162000,1.963000,1.978000,4.166000,4.164000"
0d293,1,4.154999999999999,4.161999999999999,1.9629999999999999,1.978,4.1659999999999995,4.163999999999999,7,2,4,30,38,NA,"4.155000,4.162000,1.963000,1.978000,4.166000,4.164000"
27e23,1,4.154999999999999,4.161999999999999,1.9629999999999999,1.978,4.1659999999999995,4.163999999999999,7,2,4,30,38,NA,"4.155000,4.162000,1.963000,1.978000,4.166000,4.164000"
343ab,1,4.154999999999999,4.161999999999999,1.9629999999999999,1.978,4.1659999999999995,4.163999999999999,7,2,4,30,38,NA,"4.155000,4.162000,1.963000,1.978000,4.166000,4.164000"
365cd,1,4.154999999999999,4.161999999999999,1.9629999999999999,1.978,4.1659999999999995,4.163999999999999,7,2,4,30,38,NA,"4.155000,4.162000,1.963000,1.978000,4.166000,4.164000"
3fe63,1,4.154999999999999,4.161999999999999,1.9629999999999999,1.978,4.1659999999999995,4.163999999999999,7,2,5,30,38,"Mam wrażenie, że na początku tygodnia jakość była słaba, ale w drugiej połowie była już bardzo dobra.","4.155000,4.162000,1.963000,1.978000,4.166000,4.164000"
40c71,1,4.154999999999999,4.161999999999999,1.9629999999999999,1.978,4.1659999999999995,4.163999999999999,7,2,4,30,38,"Jakość niejednakowa w roznych dniach, to znaczy:
Pon 5/5
Wt 5/5
Sr 2/5
Czw 3/5 
Pt 5/5
Sob 5/5","4.155000,4.162000,1.963000,1.978000,4.166000,4.164000"
4d5eb,1,4.154999999999999,4.161999999999999,1.9629999999999999,1.978,4.1659999999999995,4.163999999999999,7,2,3,30,38,NA,"4.155000,4.162000,1.963000,1.978000,4.166000,4.164000"
50bf3,1,4.154999999999999,4.161999999999999,1.9629999999999999,1.978,4.1659999999999995,4.163999999999999,7,2,4,30,38,NA,"4.155000,4.162000,1.963000,1.978000,4.166000,4.164000"
54ed7,1,4.154999999999999,4.161999999999999,1.9629999999999999,1.978,4.1659999999999995,4.163999999999999,7,2,4,30,38,NA,"4.155000,4.162000,1.963000,1.978000,4.166000,4.164000"
5542e,1,4.154999999999999,4.161999999999999,1.9629999999999999,1.978,4.1659999999999995,4.163999999999999,7,2,3,30,38,NA,"4.155000,4.162000,1.963000,1.978000,4.166000,4.164000"
57ea9,1,4.154999999999999,4.161999999999999,1.9629999999999999,1.978,4.1659999999999995,4.163999999999999,7,2,5,30,38,Poza środa i czwartkiem jakość była wspaniała,"4.155000,4.162000,1.963000,1.978000,4.166000,4.164000"
5aa56,1,4.154999999999999,4.161999999999999,1.9629999999999999,1.978,4.1659999999999995,4.163999999999999,7,2,5,30,38,NA,"4.155000,4.162000,1.963000,1.978000,4.166000,4.164000"
5c3d1,1,4.154999999999999,4.161999999999999,1.9629999999999999,1.978,4.1659999999999995,4.163999999999999,7,2,4,30,38,NA,"4.155000,4.162000,1.963000,1.978000,4.166000,4.164000"
7d03b,1,4.154999999999999,4.161999999999999,1.9629999999999999,1.978,4.1659999999999995,4.163999999999999,7,2,4,30,38,"Poniedziałek, wtorek, piątek i sobota - dobra jakość 
Środa i czwartek - zła jakość","4.155000,4.162000,1.963000,1.978000,4.166000,4.164000"
88df4,1,4.154999999999999,4.161999999999999,1.9629999999999999,1.978,4.1659999999999995,4.163999999999999,7,2,4,30,38,Na ogół jakość większości filmików bardzo dobra ale był też  filmik jeden lub dwa  niewyraźny lub o niezbyt dobrej ostrości,"4.155000,4.162000,1.963000,1.978000,4.166000,4.164000"
8a560,1,4.154999999999999,4.161999999999999,1.9629999999999999,1.978,4.1659999999999995,4.163999999999999,7,2,4,30,38,NA,"4.155000,4.162000,1.963000,1.978000,4.166000,4.164000"
9d7d1,1,4.154999999999999,4.161999999999999,1.9629999999999999,1.978,4.1659999999999995,4.163999999999999,7,2,3,30,38,NA,"4.155000,4.162000,1.963000,1.978000,4.166000,4.164000"
a711f,1,4.154999999999999,4.161999999999999,1.9629999999999999,1.978,4.1659999999999995,4.163999999999999,7,2,4,30,38,NA,"4.155000,4.162000,1.963000,1.978000,4.166000,4.164000"
bb4ea,1,4.154999999999999,4.161999999999999,1.9629999999999999,1.978,4.1659999999999995,4.163999999999999,7,2,4,30,38,Filmy miały różną jakość od wspaniałej po przeciętną. Różniły się także w zależności od ujęć w ramach jednego dnia.,"4.155000,4.162000,1.963000,1.978000,4.166000,4.164000"
bb8d0,1,4.154999999999999,4.161999999999999,1.9629999999999999,1.978,4.1659999999999995,4.163999999999999,7,2,5,30,38,NA,"4.155000,4.162000,1.963000,1.978000,4.166000,4.164000"
bd209,1,4.154999999999999,4.161999999999999,1.9629999999999999,1.978,4.1659999999999995,4.163999999999999,7,2,3,30,38,NA,"4.155000,4.162000,1.963000,1.978000,4.166000,4.164000"
c05b7,1,4.154999999999999,4.161999999999999,1.9629999999999999,1.978,4.1659999999999995,4.163999999999999,7,2,4,30,38,NA,"4.155000,4.162000,1.963000,1.978000,4.166000,4.164000"
c42b6,1,4.154999999999999,4.161999999999999,1.9629999999999999,1.978,4.1659999999999995,4.163999999999999,7,2,5,30,38,"Większość była wspaniała jeśli chodzi o jakość, a także pokazywane widoki.","4.155000,4.162000,1.963000,1.978000,4.166000,4.164000"
c565b,1,4.154999999999999,4.161999999999999,1.9629999999999999,1.978,4.1659999999999995,4.163999999999999,7,2,4,30,38,"Jakość filmów mocno się różniła między sobą zależnie od dnia. Większość filmów była bardzo dobrej jakości, ale był co najmniej jeden o jakości średniej. Filmy nadal obracają się dziwnie przy włączeniu (nie od razu do poziomu, tylko tak jakby obraz kręcił się w kółko)","4.155000,4.162000,1.963000,1.978000,4.166000,4.164000"
d45b5,1,4.154999999999999,4.161999999999999,1.9629999999999999,1.978,4.1659999999999995,4.163999999999999,7,2,4,30,38,NA,"4.155000,4.162000,1.963000,1.978000,4.166000,4.164000"
f0ed7,1,4.154999999999999,4.161999999999999,1.9629999999999999,1.978,4.1659999999999995,4.163999999999999,7,2,3,30,38,NA,"4.155000,4.162000,1.963000,1.978000,4.166000,4.164000"
f1308,1,4.154999999999999,4.161999999999999,1.9629999999999999,1.978,4.1659999999999995,4.163999999999999,7,2,5,30,38,Filmy były we wspaniałej jakości na początku i pod koniec tego tygodnia. W środę i czwartek filmy były słabej jakości.,"4.155000,4.162000,1.963000,1.978000,4.166000,4.164000"
f75f6,1,4.154999999999999,4.161999999999999,1.9629999999999999,1.978,4.1659999999999995,4.163999999999999,7,2,4,30,38,Zła jakość była w środę i czwartek,"4.155000,4.162000,1.963000,1.978000,4.166000,4.164000"
f865c,1,4.154999999999999,4.161999999999999,1.9629999999999999,1.978,4.1659999999999995,4.163999999999999,7,2,4,30,38,NA,"4.155000,4.162000,1.963000,1.978000,4.166000,4.164000"
00c2c,2,4.196999999999999,4.1659999999999995,2.2070000000000003,2.1959999999999997,4.17,4.164999999999999,7,2,5,31,36,Jeden filmik miał słabą jakość,"4.197000,4.166000,2.207000,2.196000,4.170000,4.165000"
0d293,2,4.196999999999999,4.1659999999999995,2.2070000000000003,2.1959999999999997,4.17,4.164999999999999,7,2,3,31,36,NA,"4.197000,4.166000,2.207000,2.196000,4.170000,4.165000"
27e23,2,4.196999999999999,4.1659999999999995,2.2070000000000003,2.1959999999999997,4.17,4.164999999999999,7,2,3,31,36,NA,"4.197000,4.166000,2.207000,2.196000,4.170000,4.165000"
343ab,2,4.196999999999999,4.1659999999999995,2.2070000000000003,2.1959999999999997,4.17,4.164999999999999,7,2,4,31,36,NA,"4.197000,4.166000,2.207000,2.196000,4.170000,4.165000"
365cd,2,4.196999999999999,4.1659999999999995,2.2070000000000003,2.1959999999999997,4.17,4.164999999999999,7,2,5,31,36,NA,"4.197000,4.166000,2.207000,2.196000,4.170000,4.165000"
3adab,2,4.196999999999999,4.1659999999999995,2.2070000000000003,2.1959999999999997,4.17,4.164999999999999,7,2,5,31,36,NA,"4.197000,4.166000,2.207000,2.196000,4.170000,4.165000"
40c71,2,4.196999999999999,4.1659999999999995,2.2070000000000003,2.1959999999999997,4.17,4.164999999999999,7,2,4,31,36,NA,"4.197000,4.166000,2.207000,2.196000,4.170000,4.165000"
50bf3,2,4.196999999999999,4.1659999999999995,2.2070000000000003,2.1959999999999997,4.17,4.164999999999999,7,2,4,31,36,NA,"4.197000,4.166000,2.207000,2.196000,4.170000,4.165000"
54ed7,2,4.196999999999999,4.1659999999999995,2.2070000000000003,2.1959999999999997,4.17,4.164999999999999,7,2,3,31,36,NA,"4.197000,4.166000,2.207000,2.196000,4.170000,4.165000"
5542e,2,4.196999999999999,4.1659999999999995,2.2070000000000003,2.1959999999999997,4.17,4.164999999999999,7,2,3,31,36,NA,"4.197000,4.166000,2.207000,2.196000,4.170000,4.165000"
559e2,2,4.196999999999999,4.1659999999999995,2.2070000000000003,2.1959999999999997,4.17,4.164999999999999,7,2,4,31,36,NA,"4.197000,4.166000,2.207000,2.196000,4.170000,4.165000"
5870e,2,4.196999999999999,4.1659999999999995,2.2070000000000003,2.1959999999999997,4.17,4.164999999999999,7,2,4,31,36,NA,"4.197000,4.166000,2.207000,2.196000,4.170000,4.165000"
5aa56,2,4.196999999999999,4.1659999999999995,2.2070000000000003,2.1959999999999997,4.17,4.164999999999999,7,2,4,31,36,NA,"4.197000,4.166000,2.207000,2.196000,4.170000,4.165000"
5c3d1,2,4.196999999999999,4.1659999999999995,2.2070000000000003,2.1959999999999997,4.17,4.164999999999999,7,2,4,31,36,NA,"4.197000,4.166000,2.207000,2.196000,4.170000,4.165000"
7d03b,2,4.196999999999999,4.1659999999999995,2.2070000000000003,2.1959999999999997,4.17,4.164999999999999,7,2,4,31,36,"Poniedziałek, wtorek, piątek i sobota - dobra jakość,
Środa i czwartek - zła jakość","4.197000,4.166000,2.207000,2.196000,4.170000,4.165000"
88df4,2,4.196999999999999,4.1659999999999995,2.2070000000000003,2.1959999999999997,4.17,4.164999999999999,7,2,3,31,36,Było kilka filmów złej jakości z nieostrym i rozmytym obrazem  co wpłynęło na ogólną ocenę,"4.197000,4.166000,2.207000,2.196000,4.170000,4.165000"
898c1,2,4.196999999999999,4.1659999999999995,2.2070000000000003,2.1959999999999997,4.17,4.164999999999999,7,2,5,31,36,Na początku tygodnia jakość słabsza jednak w pozostałe dni jakość była bardzo dobra,"4.197000,4.166000,2.207000,2.196000,4.170000,4.165000"
8a560,2,4.196999999999999,4.1659999999999995,2.2070000000000003,2.1959999999999997,4.17,4.164999999999999,7,2,3,31,36,NA,"4.197000,4.166000,2.207000,2.196000,4.170000,4.165000"
9d7d1,2,4.196999999999999,4.1659999999999995,2.2070000000000003,2.1959999999999997,4.17,4.164999999999999,7,2,3,31,36,NA,"4.197000,4.166000,2.207000,2.196000,4.170000,4.165000"
a711f,2,4.196999999999999,4.1659999999999995,2.2070000000000003,2.1959999999999997,4.17,4.164999999999999,7,2,4,31,36,NA,"4.197000,4.166000,2.207000,2.196000,4.170000,4.165000"
bb8d0,2,4.196999999999999,4.1659999999999995,2.2070000000000003,2.1959999999999997,4.17,4.164999999999999,7,2,5,31,36,NA,"4.197000,4.166000,2.207000,2.196000,4.170000,4.165000"
bd209,2,4.196999999999999,4.1659999999999995,2.2070000000000003,2.1959999999999997,4.17,4.164999999999999,7,2,3,31,36,NA,"4.197000,4.166000,2.207000,2.196000,4.170000,4.165000"
c05b7,2,4.196999999999999,4.1659999999999995,2.2070000000000003,2.1959999999999997,4.17,4.164999999999999,7,2,5,31,36,NA,"4.197000,4.166000,2.207000,2.196000,4.170000,4.165000"
c42b6,2,4.196999999999999,4.1659999999999995,2.2070000000000003,2.1959999999999997,4.17,4.164999999999999,7,2,5,31,36,NA,"4.197000,4.166000,2.207000,2.196000,4.170000,4.165000"
c565b,2,4.196999999999999,4.1659999999999995,2.2070000000000003,2.1959999999999997,4.17,4.164999999999999,7,2,4,31,36,NA,"4.197000,4.166000,2.207000,2.196000,4.170000,4.165000"
d45b5,2,4.196999999999999,4.1659999999999995,2.2070000000000003,2.1959999999999997,4.17,4.164999999999999,7,2,4,31,36,Jakość była różna w poszczególnych dniach. Średnio jednak była ona dobra,"4.197000,4.166000,2.207000,2.196000,4.170000,4.165000"
f0ed7,2,4.196999999999999,4.1659999999999995,2.2070000000000003,2.1959999999999997,4.17,4.164999999999999,7,2,4,31,36,NA,"4.197000,4.166000,2.207000,2.196000,4.170000,4.165000"
f1308,2,4.196999999999999,4.1659999999999995,2.2070000000000003,2.1959999999999997,4.17,4.164999999999999,7,2,5,31,36,"Wydaje mi się, że w tym tygodniu, tak jak i w poprzednim, filmiki w środę i czwartek były gorszej jakości niż w pozostałe dni. Przez resztę dni wyświetlane były filmy o najwyższej jakości.","4.197000,4.166000,2.207000,2.196000,4.170000,4.165000"
f75f6,2,4.196999999999999,4.1659999999999995,2.2070000000000003,2.1959999999999997,4.17,4.164999999999999,7,2,3,31,36,"Pn 13.03 jakość super 
Wt - dobra
Śr - zła 
Czw - zła
Pt - dobra
SB - dobra","4.197000,4.166000,2.207000,2.196000,4.170000,4.165000"
f7c29,2,4.196999999999999,4.1659999999999995,2.2070000000000003,2.1959999999999997,4.17,4.164999999999999,7,2,4,31,36,NA,"4.197000,4.166000,2.207000,2.196000,4.170000,4.165000"
f865c,2,4.196999999999999,4.1659999999999995,2.2070000000000003,2.1959999999999997,4.17,4.164999999999999,7,2,4,31,36,"Zależnie od dnia - czasem jakość była świetna, czasem słaba.","4.197000,4.166000,2.207000,2.196000,4.170000,4.165000"
00c2c,3,4.1979999999999995,4.176,4.126999999999999,4.181,2.1719999999999997,2.113,7,2,5,25,38,NA,"4.198000,4.176000,4.127000,4.181000,2.172000,2.113000"
0d293,3,4.1979999999999995,4.176,4.126999999999999,4.181,2.1719999999999997,2.113,7,2,4,25,38,NA,"4.198000,4.176000,4.127000,4.181000,2.172000,2.113000"
27e23,3,4.1979999999999995,4.176,4.126999999999999,4.181,2.1719999999999997,2.113,7,2,4,25,38,NA,"4.198000,4.176000,4.127000,4.181000,2.172000,2.113000"
365cd,3,4.1979999999999995,4.176,4.126999999999999,4.181,2.1719999999999997,2.113,7,2,5,25,38,W sobotę film był słabej jakości ale reszta była w świetnej,"4.198000,4.176000,4.127000,4.181000,2.172000,2.113000"
3adab,3,4.1979999999999995,4.176,4.126999999999999,4.181,2.1719999999999997,2.113,7,2,3,25,38,Wczoraj 25.03 filmik był słabej jakości,"4.198000,4.176000,4.127000,4.181000,2.172000,2.113000"
40c71,3,4.1979999999999995,4.176,4.126999999999999,4.181,2.1719999999999997,2.113,7,2,4,25,38,"Jakość różniła się. W pierwszej części tygodnia jakość była 5/5, w kilku ostatnich dniach była w okolicach 3/5.","4.198000,4.176000,4.127000,4.181000,2.172000,2.113000"
50bf3,3,4.1979999999999995,4.176,4.126999999999999,4.181,2.1719999999999997,2.113,7,2,3,25,38,NA,"4.198000,4.176000,4.127000,4.181000,2.172000,2.113000"
5542e,3,4.1979999999999995,4.176,4.126999999999999,4.181,2.1719999999999997,2.113,7,2,4,25,38,NA,"4.198000,4.176000,4.127000,4.181000,2.172000,2.113000"
57ea9,3,4.1979999999999995,4.176,4.126999999999999,4.181,2.1719999999999997,2.113,7,2,5,25,38,Piątek i sobota jakość dobra reszta dni wspaniała,"4.198000,4.176000,4.127000,4.181000,2.172000,2.113000"
5aa56,3,4.1979999999999995,4.176,4.126999999999999,4.181,2.1719999999999997,2.113,7,2,4,25,38,NA,"4.198000,4.176000,4.127000,4.181000,2.172000,2.113000"
7d03b,3,4.1979999999999995,4.176,4.126999999999999,4.181,2.1719999999999997,2.113,7,2,4,25,38,"Poniedziałek czwartek dobra jakość 
Piątek sobota zła jakość","4.198000,4.176000,4.127000,4.181000,2.172000,2.113000"
88df4,3,4.1979999999999995,4.176,4.126999999999999,4.181,2.1719999999999997,2.113,7,2,3,25,38,"Ostatnie dwa filmiki były nieostre i złej jakości, w przeciwieństwie do tych z początku tygodnia","4.198000,4.176000,4.127000,4.181000,2.172000,2.113000"
898c1,3,4.1979999999999995,4.176,4.126999999999999,4.181,2.1719999999999997,2.113,7,2,5,25,38,"Od poniedziałku do czwartku - jakość wspaniała, piątek i sobota - jakość średnia","4.198000,4.176000,4.127000,4.181000,2.172000,2.113000"
8a560,3,4.1979999999999995,4.176,4.126999999999999,4.181,2.1719999999999997,2.113,7,2,3,25,38,NA,"4.198000,4.176000,4.127000,4.181000,2.172000,2.113000"
8caa8,3,4.1979999999999995,4.176,4.126999999999999,4.181,2.1719999999999997,2.113,7,2,3,25,38,NA,"4.198000,4.176000,4.127000,4.181000,2.172000,2.113000"
a711f,3,4.1979999999999995,4.176,4.126999999999999,4.181,2.1719999999999997,2.113,7,2,3,25,38,"Filmiki rożnej jakości, od słabej do dobrej","4.198000,4.176000,4.127000,4.181000,2.172000,2.113000"
bb4ea,3,4.1979999999999995,4.176,4.126999999999999,4.181,2.1719999999999997,2.113,7,2,4,25,38,NA,"4.198000,4.176000,4.127000,4.181000,2.172000,2.113000"
bd209,3,4.1979999999999995,4.176,4.126999999999999,4.181,2.1719999999999997,2.113,7,2,3,25,38,NA,"4.198000,4.176000,4.127000,4.181000,2.172000,2.113000"
c05b7,3,4.1979999999999995,4.176,4.126999999999999,4.181,2.1719999999999997,2.113,7,2,5,25,38,W piątek i sobotę jakość filmów była gorsza niż w pozostałe dni,"4.198000,4.176000,4.127000,4.181000,2.172000,2.113000"
c42b6,3,4.1979999999999995,4.176,4.126999999999999,4.181,2.1719999999999997,2.113,7,2,5,25,38,Raz była gorsza jakość filmu.,"4.198000,4.176000,4.127000,4.181000,2.172000,2.113000"
c565b,3,4.1979999999999995,4.176,4.126999999999999,4.181,2.1719999999999997,2.113,7,2,3,25,38,"Ciężko jest ocenić zbiorczo filmy z całego tygodnia, w momencie gdy jakość może się znacząco różnić zależnie od dnia…","4.198000,4.176000,4.127000,4.181000,2.172000,2.113000"
d45b5,3,4.1979999999999995,4.176,4.126999999999999,4.181,2.1719999999999997,2.113,7,2,4,25,38,"Do piątku jakoś filmów była naprawdę dobra, żywe kolory i wysoką rozdzielczość. Momentami widoczne przejścia między kolejnymi klatkami. W piątek i sobotę rozdzielczość była bardzo słaba.","4.198000,4.176000,4.127000,4.181000,2.172000,2.113000"
f1308,3,4.1979999999999995,4.176,4.126999999999999,4.181,2.1719999999999997,2.113,7,2,3,25,38,"Moja opinia dotyczy filmików z piątku i soboty, kiedy to były filmy o gorszej jakości w porównaniu do filmów o wspaniałej jakości w pozostałe dni.","4.198000,4.176000,4.127000,4.181000,2.172000,2.113000"
f75f6,3,4.1979999999999995,4.176,4.126999999999999,4.181,2.1719999999999997,2.113,7,2,4,25,38,"Pn 20.03 jakość super 
Wt - średnia
Śr - super 
Czw - super
Pt - średnia
Sb - średnia","4.198000,4.176000,4.127000,4.181000,2.172000,2.113000"
f7c29,3,4.1979999999999995,4.176,4.126999999999999,4.181,2.1719999999999997,2.113,7,2,3,25,38,NA,"4.198000,4.176000,4.127000,4.181000,2.172000,2.113000"
00c2c,4,2.023,1.954,4.221,4.124999999999999,4.234,4.169,7,2,4,21,32,Jeden filmik słaba jakość,"2.023000,1.954000,4.221000,4.125000,4.234000,4.169000"
023ce,4,2.023,1.954,4.221,4.124999999999999,4.234,4.169,7,2,5,21,32,NA,"2.023000,1.954000,4.221000,4.125000,4.234000,4.169000"
0d293,4,2.023,1.954,4.221,4.124999999999999,4.234,4.169,7,2,4,21,32,NA,"2.023000,1.954000,4.221000,4.125000,4.234000,4.169000"
27e23,4,2.023,1.954,4.221,4.124999999999999,4.234,4.169,7,2,4,21,32,NA,"2.023000,1.954000,4.221000,4.125000,4.234000,4.169000"
365cd,4,2.023,1.954,4.221,4.124999999999999,4.234,4.169,7,2,5,21,32,NA,"2.023000,1.954000,4.221000,4.125000,4.234000,4.169000"
559e2,4,2.023,1.954,4.221,4.124999999999999,4.234,4.169,7,2,4,21,32,NA,"2.023000,1.954000,4.221000,4.125000,4.234000,4.169000"
5aa56,4,2.023,1.954,4.221,4.124999999999999,4.234,4.169,7,2,5,21,32,NA,"2.023000,1.954000,4.221000,4.125000,4.234000,4.169000"
5c3d1,4,2.023,1.954,4.221,4.124999999999999,4.234,4.169,7,2,4,21,32,NA,"2.023000,1.954000,4.221000,4.125000,4.234000,4.169000"
7d03b,4,2.023,1.954,4.221,4.124999999999999,4.234,4.169,7,2,4,21,32,"Przez 4 z 6 dni w tygodniu była bardzo dobra jakość, dwa dni była słabsza","2.023000,1.954000,4.221000,4.125000,4.234000,4.169000"
88df4,4,2.023,1.954,4.221,4.124999999999999,4.234,4.169,7,2,3,21,32,Chyba dwa lub trzy filmy na początku tygodnia były złej jakosci Potem jakość była bardzo dobra Dlatego ogólna ocena uwzględnia również te filmy z początku tygodnia,"2.023000,1.954000,4.221000,4.125000,4.234000,4.169000"
8a560,4,2.023,1.954,4.221,4.124999999999999,4.234,4.169,7,2,4,21,32,NA,"2.023000,1.954000,4.221000,4.125000,4.234000,4.169000"
8caa8,4,2.023,1.954,4.221,4.124999999999999,4.234,4.169,7,2,4,21,32,NA,"2.023000,1.954000,4.221000,4.125000,4.234000,4.169000"
a711f,4,2.023,1.954,4.221,4.124999999999999,4.234,4.169,7,2,5,21,32,NA,"2.023000,1.954000,4.221000,4.125000,4.234000,4.169000"
bb4ea,4,2.023,1.954,4.221,4.124999999999999,4.234,4.169,7,2,3,21,32,Na początku tygodnia jakoś była słaba.,"2.023000,1.954000,4.221000,4.125000,4.234000,4.169000"
bd209,4,2.023,1.954,4.221,4.124999999999999,4.234,4.169,7,2,4,21,32,NA,"2.023000,1.954000,4.221000,4.125000,4.234000,4.169000"
c05b7,4,2.023,1.954,4.221,4.124999999999999,4.234,4.169,7,2,4,21,32,NA,"2.023000,1.954000,4.221000,4.125000,4.234000,4.169000"
c42b6,4,2.023,1.954,4.221,4.124999999999999,4.234,4.169,7,2,5,21,32,Jeden film z początku tygodnia miał słabszą jakość. Pozostałe filmy bardzo dobra jakość,"2.023000,1.954000,4.221000,4.125000,4.234000,4.169000"
d45b5,4,2.023,1.954,4.221,4.124999999999999,4.234,4.169,7,2,3,21,32,"Początkowe filmiki były słabej jakoś, późniejsze już w bardzo dobrej.","2.023000,1.954000,4.221000,4.125000,4.234000,4.169000"
f1308,4,2.023,1.954,4.221,4.124999999999999,4.234,4.169,7,2,5,21,32,"Opinia dotyczy tylko filmów od środy do soboty włącznie. Jeśli dobrze pamiętam, film z poniedziałku i wtorku był o wiele gorszej jakości. Mam też wrażenie, że czasami filmy się delikatnie przycinają (nie są płynne), ale niestety nie jestem w stanie wskazać, które to były dokładnie.","2.023000,1.954000,4.221000,4.125000,4.234000,4.169000"
f75f6,4,2.023,1.954,4.221,4.124999999999999,4.234,4.169,7,2,5,21,32,W poniedziałek i wtorek tylko była gorsza,"2.023000,1.954000,4.221000,4.125000,4.234000,4.169000"
f865c,4,2.023,1.954,4.221,4.124999999999999,4.234,4.169,7,2,4,21,32,Większość filmów raczej dobrej jakości. Chociaż w 1 albo 2 dniach była słaba.,"2.023000,1.954000,4.221000,4.125000,4.234000,4.169000"
00c2c,5,3.964,3.9559999999999995,2.097,2.285,3.8789999999999996,3.997,7,2,4,28,35,NA,"3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
023ce,5,3.964,3.9559999999999995,2.097,2.285,3.8789999999999996,3.997,7,2,3,28,35,NA,"3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
0d293,5,3.964,3.9559999999999995,2.097,2.285,3.8789999999999996,3.997,7,2,4,28,35,NA,"3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
27e23,5,3.964,3.9559999999999995,2.097,2.285,3.8789999999999996,3.997,7,2,4,28,35,NA,"3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
365cd,5,3.964,3.9559999999999995,2.097,2.285,3.8789999999999996,3.997,7,2,5,28,35,NA,"3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
54ed7,5,3.964,3.9559999999999995,2.097,2.285,3.8789999999999996,3.997,7,2,5,28,35,NA,"3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
5542e,5,3.964,3.9559999999999995,2.097,2.285,3.8789999999999996,3.997,7,2,3,28,35,NA,"3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
559e2,5,3.964,3.9559999999999995,2.097,2.285,3.8789999999999996,3.997,7,2,4,28,35,NA,"3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
5870e,5,3.964,3.9559999999999995,2.097,2.285,3.8789999999999996,3.997,7,2,3,28,35,NA,"3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
5aa56,5,3.964,3.9559999999999995,2.097,2.285,3.8789999999999996,3.997,7,2,4,28,35,NA,"3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
5c3d1,5,3.964,3.9559999999999995,2.097,2.285,3.8789999999999996,3.997,7,2,4,28,35,NA,"3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
7d03b,5,3.964,3.9559999999999995,2.097,2.285,3.8789999999999996,3.997,7,2,4,28,35,NA,"3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
88df4,5,3.964,3.9559999999999995,2.097,2.285,3.8789999999999996,3.997,7,2,3,28,35,Były dwa filmy gorszej jakości o ile pamiętam w środku tygodnia,"3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
898c1,5,3.964,3.9559999999999995,2.097,2.285,3.8789999999999996,3.997,7,2,3,28,35,"Większość tygodnia jakość średnia, piątek i Sobota jakość dobra","3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
8caa8,5,3.964,3.9559999999999995,2.097,2.285,3.8789999999999996,3.997,7,2,3,28,35,NA,"3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
9d7d1,5,3.964,3.9559999999999995,2.097,2.285,3.8789999999999996,3.997,7,2,4,28,35,NA,"3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
a711f,5,3.964,3.9559999999999995,2.097,2.285,3.8789999999999996,3.997,7,2,3,28,35,NA,"3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
b7150,5,3.964,3.9559999999999995,2.097,2.285,3.8789999999999996,3.997,7,2,3,28,35,NA,"3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
bb4ea,5,3.964,3.9559999999999995,2.097,2.285,3.8789999999999996,3.997,7,2,3,28,35,NA,"3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
bd209,5,3.964,3.9559999999999995,2.097,2.285,3.8789999999999996,3.997,7,2,3,28,35,NA,"3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
c05b7,5,3.964,3.9559999999999995,2.097,2.285,3.8789999999999996,3.997,7,2,3,28,35,NA,"3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
c42b6,5,3.964,3.9559999999999995,2.097,2.285,3.8789999999999996,3.997,7,2,5,28,35,Dwa filmy były gorszej jakości,"3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
c565b,5,3.964,3.9559999999999995,2.097,2.285,3.8789999999999996,3.997,7,2,3,28,35,"Podtrzymuję, że nie da się ocenić kilku filmów naraz, w momencie gdy ich jakość różni się czasami diametralnie.","3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
d45b5,5,3.964,3.9559999999999995,2.097,2.285,3.8789999999999996,3.997,7,2,3,28,35,"Niektóre filmy były w dobrej jakości, inne bardzo słabe. Ogólnie jedna wypadają umiarkowanie","3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
